geonameid,name,latitude,longitude,admin1_code,admin2_code,population,timezone,city_id,pop_category
4156042,Fort Walton Beach,30.42059,-86.61707,FL,091,21817,America/Chicago,4156042,medium
4156091,Fountainebleau,25.77288,-80.34783,FL,086,59764,America/New_York,4156091,large
4156331,Fruit Cove,30.11107,-81.64176,FL,109,29362,America/New_York,4156331,large
4156340,Fruitville,27.32977,-82.4576,FL,115,13224,America/New_York,4156340,medium
4156367,Fuller Heights,27.90919,-81.99814,FL,105,8758,America/New_York,4156367,medium
4156370,Fussels Corner,28.05419,-81.86064,FL,105,5561,America/New_York,4156370,medium
4156404,Gainesville,29.65163,-82.32483,FL,001,145214,America/New_York,4156404,major
4156601,Gateway,26.57757,-81.75036,FL,071,8401,America/New_York,4156601,medium
4156748,Gibsonton,27.85364,-82.38259,FL,057,14234,America/New_York,4156748,medium
4156752,Gifford,27.67531,-80.40922,FL,061,9590,America/New_York,4156752,medium
4156824,Gladeview,25.83926,-80.2356,FL,086,11535,America/New_York,4156824,medium
4156857,Glenvar Heights,25.7076,-80.32561,FL,086,16898,America/New_York,4156857,medium
4156920,Golden Gate,26.18787,-81.69509,FL,021,23961,America/New_York,4156920,medium
4156931,Golden Glades,25.91176,-80.20033,FL,086,33145,America/New_York,4156931,large
4156959,Goldenrod,28.61028,-81.28868,FL,117,12039,America/New_York,4156959,medium
4156975,Gonzalez,30.58158,-87.29136,FL,033,13273,America/Chicago,4156975,medium
4157097,Goulds,25.56261,-80.38228,FL,086,11446,America/New_York,4157097,medium
4157427,Green Cove Springs,29.99191,-81.67815,FL,019,7277,America/New_York,4157427,medium
4157467,Greenacres City,26.62368,-80.12532,FL,099,32963,America/New_York,4157467,large
4157605,Groveland,28.55805,-81.85119,FL,069,11528,America/New_York,4157605,medium
4157634,Gulf Breeze,30.35714,-87.16386,FL,113,6323,America/Chicago,4157634,medium
4157657,Gulf Gate Estates,27.25173,-82.51471,FL,115,10911,America/New_York,4157657,medium
4157687,Gulfport,27.74836,-82.70343,FL,103,12322,America/New_York,4157687,medium
4157827,Haines City,28.1145,-81.62009,FL,105,22807,America/New_York,4157827,medium
4157898,Hallandale Beach,25.9812,-80.14838,FL,011,39488,America/New_York,4157898,large
4158296,Heathrow,28.76333,-81.37225,FL,117,5896,America/New_York,4158296,medium
4158445,Hernando,28.89998,-82.37454,FL,017,9054,America/New_York,4158445,medium
4158476,Hialeah,25.8576,-80.27811,FL,086,237069,America/New_York,4158476,major
4158482,Hialeah Gardens,25.8651,-80.3245,FL,086,23926,America/New_York,4158482,medium
4158595,High Springs,29.82691,-82.59678,FL,001,5831,America/New_York,4158595,medium
4158604,Highland City,27.9653,-81.87786,FL,105,10834,America/New_York,4158604,medium
4158758,Hobe Sound,27.0595,-80.13643,FL,085,11521,America/New_York,4158758,medium
4158865,Holiday,28.18779,-82.73955,FL,101,22403,America/New_York,4158865,medium
4158914,Holly Hill,29.24359,-81.03756,FL,127,11943,America/New_York,4158914,medium
4158928,Hollywood,26.0112,-80.14949,FL,011,149728,America/New_York,4158928,major
4159050,Homestead,25.46872,-80.47756,FL,086,80737,America/New_York,4159050,large
4159077,Homosassa Springs,28.80359,-82.57593,FL,017,13791,America/New_York,4159077,medium
4159335,Hudson,28.36445,-82.69343,FL,101,12158,America/New_York,4159335,medium
4159416,Hunters Creek,28.36056,-81.42229,FL,095,14321,America/New_York,4159416,medium
4159553,Immokalee,26.41869,-81.4173,FL,021,24154,America/New_York,4159553,medium
4159608,Indian Harbour Beach,28.1489,-80.58839,FL,009,8471,America/New_York,4159608,medium
4159659,Indian River Estates,27.36449,-80.30977,FL,111,6220,America/New_York,4159659,medium
4159687,Indiantown,27.02728,-80.48561,FL,085,6083,America/New_York,4159687,medium
4159786,Inverness,28.83582,-82.33037,FL,017,7233,America/New_York,4159786,medium
4159796,Inwood,28.03697,-81.76508,FL,105,6403,America/New_York,4159796,medium
4159805,Iona,26.52036,-81.96398,FL,071,15369,America/New_York,4159805,medium
4159839,Islamorada,24.9243,-80.62784,FL,087,7131,America/New_York,4159839,medium
4159873,Isle of Normandy,25.85287,-80.13505,FL,086,8841,America/New_York,4159873,medium
4159896,Ives Estates,25.96231,-80.17671,FL,086,19525,America/New_York,4159896,medium
4160021,Jacksonville,30.33218,-81.65565,FL,031,1009833,America/New_York,4160021,metro
4160023,Jacksonville Beach,30.29469,-81.39314,FL,031,23064,America/New_York,4160023,medium
4160086,Jan-Phyl Village,28.01474,-81.77175,FL,105,5573,America/New_York,4160086,medium
4160100,Jasmine Estates,28.29306,-82.6901,FL,101,18989,America/New_York,4160100,medium
4160171,Jensen Beach,27.25449,-80.22977,FL,085,11707,America/New_York,4160171,medium
4160610,Jupiter,26.93422,-80.09421,FL,099,62707,America/New_York,4160610,large
4160651,Kathleen,28.12085,-82.02314,FL,105,6332,America/New_York,4160651,medium
4160705,Kendale Lakes,25.70816,-80.407,FL,086,56148,America/New_York,4160705,large
4160711,Kendall,25.67927,-80.31727,FL,086,80241,America/New_York,4160711,large
4160749,Kenneth City,27.81558,-82.7201,FL,103,5072,America/New_York,4160749,medium
4160789,Key Biscayne,25.69371,-80.16282,FL,086,12990,America/New_York,4160789,medium
4160795,Key Largo,25.08652,-80.44728,FL,087,10433,America/New_York,4160795,medium
4160812,Key West,24.55524,-81.78163,FL,087,25755,America/New_York,4160812,large
4160822,Keystone,28.15585,-82.62121,FL,057,24039,America/New_York,4160822,medium
4160932,Kings Point,26.44535,-80.13977,FL,099,12201,America/New_York,4160932,medium
4160983,Kissimmee,28.30468,-81.41667,FL,097,69152,America/New_York,4160983,large
4161118,Lady Lake,28.91749,-81.92286,FL,069,14717,America/New_York,4161118,medium
4161150,Lake Alfred,28.09196,-81.72341,FL,105,5475,America/New_York,4161150,medium
4161178,Lake Butler,28.50167,-81.54091,FL,095,15400,America/New_York,4161178,medium
4161187,Lake City,30.18968,-82.63929,FL,023,12161,America/New_York,4161187,medium
4161228,Lake Forest,25.97759,-80.1831,FL,011,5522,America/New_York,4161228,medium
4161296,Lake Lorraine,30.44159,-86.56523,FL,091,7010,America/Chicago,4161296,medium
4161298,Lake Lucerne,25.96509,-80.24144,FL,086,9044,America/New_York,4161298,medium
4161313,Lake Magdalene,28.07418,-82.47176,FL,057,28509,America/New_York,4161313,large
4161334,Lake Park,26.80034,-80.06643,FL,099,8538,America/New_York,4161334,medium
4161373,Lake Mary,28.75888,-81.31784,FL,117,16021,America/New_York,4161373,medium
4161400,Lake Wales,27.90141,-81.58591,FL,105,15541,America/New_York,4161400,medium
4161422,Lake Worth Beach,26.61708,-80.07231,FL,099,37498,America/New_York,4161422,large
4161424,Lake Worth Corridor,26.61649,-80.10102,FL,099,20635,America/New_York,4161424,medium
4161438,Lakeland,28.03947,-81.9498,FL,105,104401,America/New_York,4161438,major
4161444,Lakeland Highlands,27.95975,-81.95008,FL,105,11056,America/New_York,4161444,medium
4161460,Lakes by the Bay,25.57233,-80.32533,FL,086,11422,America/New_York,4161460,medium
4161461,Lakeside,30.12996,-81.76815,FL,019,30943,America/New_York,4161461,large
4161510,Lakewood Park,27.54309,-80.40227,FL,111,11323,America/New_York,4161510,medium
4161534,Land O' Lakes,28.2189,-82.45759,FL,101,31996,America/New_York,4161534,large
4161571,Lantana,26.58674,-80.05199,FL,099,11136,America/New_York,4161571,medium
4161580,Largo,27.90979,-82.78842,FL,103,81000,America/New_York,4161580,large
4161616,Lauderdale Lakes,26.16647,-80.20838,FL,011,34796,America/New_York,4161616,large
4161624,Lauderdale-by-the-Sea,26.19203,-80.09643,FL,011,6460,America/New_York,4161624,medium
4161625,Lauderhill,26.14036,-80.21338,FL,011,71579,America/New_York,4161625,large
4161659,Laurel,27.14378,-82.46158,FL,115,8171,America/New_York,4161659,medium
4161705,Lealman,27.82114,-82.67927,FL,103,19879,America/New_York,4161705,medium
4161733,Lecanto,28.85165,-82.4876,FL,017,5882,America/New_York,4161733,medium
4161771,Leesburg,28.81082,-81.87786,FL,069,21993,America/New_York,4161771,medium
4161785,Lehigh Acres,26.62535,-81.6248,FL,071,86784,America/New_York,4161785,large
4161797,Leisure City,25.49539,-80.42922,FL,086,26324,America/New_York,4161797,large
4161957,Lighthouse Point,26.27564,-80.08727,FL,011,11104,America/New_York,4161957,medium
4162461,Live Oak,30.29495,-82.98402,FL,121,6931,America/New_York,4162461,medium
4162539,Lockhart,28.61944,-81.44257,FL,095,13060,America/New_York,4162539,medium
4162776,Longboat Key,27.41254,-82.65899,FL,081,7266,America/New_York,4162776,medium
4162783,Longwood,28.70305,-81.3384,FL,117,14085,America/New_York,4162783,medium
4163033,Lutz,28.15112,-82.46148,FL,057,19344,America/New_York,4163033,medium
4163049,Lynn Haven,30.24548,-85.64826,FL,005,20156,America/Chicago,4163049,medium
4163083,Macclenny,30.28218,-82.12206,FL,003,6487,America/New_York,4163083,medium
4163220,Maitland,28.62778,-81.36312,FL,095,17463,America/New_York,4163220,medium
4163318,Mango,27.97974,-82.30648,FL,057,11313,America/New_York,4163318,medium
4163379,Marathon,24.71375,-81.09035,FL,087,8750,America/New_York,4163379,medium
4163384,Marco,25.9726,-81.72898,FL,021,14879,America/New_York,4163384,medium
4163388,Marco Island,25.94121,-81.71842,FL,021,17690,America/New_York,4163388,medium
4163407,Margate,26.24453,-80.20644,FL,011,57234,America/New_York,4163407,large
4163428,Marianna,30.77436,-85.22687,FL,063,9100,America/Chicago,4163428,medium
4163635,Mascotte,28.57833,-81.88675,FL,069,5473,America/New_York,4163635,medium
4163833,McGregor,26.56091,-81.91453,FL,071,7406,America/New_York,4163833,medium
4163918,Meadow Woods,28.38556,-81.36646,FL,095,25558,America/New_York,4163918,large
4163954,Medulla,27.9678,-81.97342,FL,105,8892,America/New_York,4163954,medium
4163971,Melbourne,28.08363,-80.60811,FL,009,84678,America/New_York,4163971,large
4163994,Melrose Park,26.11342,-80.19338,FL,011,7492,America/New_York,4163994,medium
4164047,Memphis,27.53587,-82.56121,FL,081,7848,America/New_York,4164047,medium
4164092,Merritt Island,28.359,-80.69,FL,009,34743,America/New_York,4164092,large
4164138,Miami,25.77427,-80.19366,FL,086,487014,America/New_York,4164138,major
4164143,Miami Beach,25.79065,-80.13005,FL,086,92312,America/New_York,4164143,large
4164167,Miami Gardens,25.94204,-80.2456,FL,086,113187,America/New_York,4164167,major
4164186,Miami Lakes,25.90871,-80.30866,FL,086,30972,America/New_York,4164186,large
4164211,Miami Shores,25.86315,-80.19283,FL,086,10831,America/New_York,4164211,medium
4164223,Miami Springs,25.82232,-80.2895,FL,086,14490,America/New_York,4164223,medium
4164253,Micco,27.88058,-80.50033,FL,009,9052,America/New_York,4164253,medium
4164387,Middleburg,30.06885,-81.86038,FL,019,13008,America/New_York,4164387,medium
4164547,Milton,30.63241,-87.03969,FL,113,9628,America/Chicago,4164547,medium
4164554,Mims,28.66527,-80.84478,FL,009,7058,America/New_York,4164554,medium
4164575,Minneola,28.57444,-81.74619,FL,069,10735,America/New_York,4164575,medium
4164601,Miramar,25.98731,-80.23227,FL,011,137132,America/New_York,4164601,major
4164602,Miramar Beach,30.37437,-86.35856,FL,131,6146,America/Chicago,4164602,medium
4165069,Mount Dora,28.80249,-81.64452,FL,069,13519,America/New_York,4165069,medium
4165519,Myrtle Grove,30.42103,-87.30747,FL,033,15870,America/Chicago,4165519,medium
4165565,Naples,26.14234,-81.79596,FL,021,21512,America/New_York,4165565,medium
4165574,Naples Manor,26.0887,-81.7262,FL,021,5562,America/New_York,4165574,medium
4165576,Naples Park,26.26175,-81.80925,FL,021,5967,America/New_York,4165576,medium
4165580,Naranja,25.51816,-80.42283,FL,086,13509,America/New_York,4165580,medium
4165637,Navarre,30.40159,-86.86357,FL,113,31378,America/Chicago,4165637,large
4165695,Neptune Beach,30.31191,-81.39647,FL,031,7269,America/New_York,4165695,medium
4165869,New Port Richey,28.24418,-82.71927,FL,101,15842,America/New_York,4165869,medium
4165913,New Smyrna Beach,29.02582,-80.927,FL,127,24298,America/New_York,4165913,medium
4165961,Newberry,29.64635,-82.6065,FL,001,5564,America/New_York,4165961,medium
4165995,Niceville,30.51686,-86.48217,FL,091,14714,America/Chicago,4165995,medium
4166066,Norland,25.94898,-80.21227,FL,086,23604,America/New_York,4166066,medium
4166096,North Andrews Gardens,26.19147,-80.14421,FL,011,10056,America/New_York,4166096,medium
4166105,North Bay Village,25.84621,-80.15394,FL,086,8302,America/New_York,4166105,medium
4166195,North Fort Myers,26.66729,-81.88009,FL,071,39407,America/New_York,4166195,large
4166222,North Lauderdale,26.2173,-80.22588,FL,011,43703,America/New_York,4166222,large
4166232,North Miami,25.89009,-80.18671,FL,086,62435,America/New_York,4166232,large
4166233,North Miami Beach,25.93315,-80.16255,FL,086,43971,America/New_York,4166233,large
4166253,North Palm Beach,26.81756,-80.08199,FL,099,12015,America/New_York,4166253,medium
4166274,North Port,27.04422,-82.23593,FL,115,62345,America/New_York,4166274,large
4166298,North Sarasota,27.37393,-82.51843,FL,115,6982,America/New_York,4166298,medium
4166583,Oak Ridge,28.47112,-81.42452,FL,095,22685,America/New_York,4166583,medium
4166638,Oakland Park,26.17231,-80.13199,FL,011,44319,America/New_York,4166638,large
4166673,Ocala,29.1872,-82.14009,FL,083,58218,America/New_York,4166673,large
4166723,Ocean City,30.44103,-86.61356,FL,091,5550,America/Chicago,4166723,medium
4166776,Ocoee,28.56917,-81.54396,FL,095,43608,America/New_York,4166776,large
4166787,Odessa,28.1939,-82.59176,FL,101,7267,America/New_York,4166787,medium
4166805,Ojus,25.94843,-80.1506,FL,086,18036,America/New_York,4166805,medium
4166822,Okeechobee,27.24393,-80.82978,FL,093,5608,America/New_York,4166822,medium
4166936,Oldsmar,28.03418,-82.6651,FL,103,14170,America/New_York,4166936,medium
4166979,Olympia Heights,25.72677,-80.35533,FL,086,13488,America/New_York,4166979,medium
4167003,Opa-locka,25.90232,-80.25033,FL,086,16565,America/New_York,4167003,medium
4167055,Orange City,28.94888,-81.29867,FL,127,11210,America/New_York,4167055,medium
4167102,Orange Park,30.16607,-81.70648,FL,019,8702,America/New_York,4167102,medium
4167147,Orlando,28.53834,-81.37924,FL,095,334854,America/New_York,4167147,major
4167176,Orlovista,28.53834,-81.46035,FL,095,6123,America/New_York,4167176,medium
4167178,Ormond Beach,29.28581,-81.05589,FL,127,40970,America/New_York,4167178,large
4167190,Ormond-by-the-Sea,29.34914,-81.06645,FL,127,7406,America/New_York,4167190,medium
4167245,Osprey,27.19616,-82.49037,FL,115,6100,America/New_York,4167245,medium
4167348,Oviedo,28.67,-81.20812,FL,117,38551,America/New_York,4167348,large
4167424,Pace,30.59936,-87.16108,FL,113,20039,America/Chicago,4167424,medium
4167473,Pahokee,26.82006,-80.66534,FL,099,6071,America/New_York,4167473,medium
4167482,Palatka,29.64858,-81.63758,FL,107,10390,America/New_York,4167482,medium
4167499,Palm Bay,28.03446,-80.58866,FL,009,119760,America/New_York,4167499,major
4167505,Palm Beach,26.70562,-80.03643,FL,099,8612,America/New_York,4167505,medium
4167519,Palm Beach Gardens,26.82339,-80.13865,FL,099,52923,America/New_York,4167519,large
4167536,Palm City,27.16783,-80.26616,FL,085,23120,America/New_York,4167536,medium
4167538,Palm Coast,29.58497,-81.20784,FL,035,82893,America/New_York,4167538,large
4167545,Palm Harbor,28.07807,-82.76371,FL,103,57439,America/New_York,4167545,large
4167583,Palm Springs,26.6359,-80.09615,FL,099,22341,America/New_York,4167583,medium
4167594,Palm Springs North,25.9351,-80.33383,FL,086,5253,America/New_York,4167594,medium
4167601,Palm Valley,30.17746,-81.38758,FL,109,20019,America/New_York,4167601,medium
4167632,Palmetto,27.52143,-82.57232,FL,081,13249,America/New_York,4167632,medium
4167634,Palmetto Bay,25.62177,-80.32477,FL,086,24439,America/New_York,4167634,medium
4167647,Palmetto Estates,25.62149,-80.362,FL,086,13498,America/New_York,4167647,medium
4167694,Panama City,30.15946,-85.65983,FL,005,38286,America/Chicago,4167694,large
4167695,Panama City Beach,30.17659,-85.80549,FL,005,12624,America/Chicago,4167695,medium
4167829,Parkland,26.31008,-80.23727,FL,011,30177,America/New_York,4167829,large
4168062,Pebble Creek,28.14835,-82.34565,FL,057,7622,America/New_York,4168062,medium
4168095,Pelican Bay,26.2312,-81.80564,FL,021,6346,America/New_York,4168095,medium
4168138,Pembroke Park,25.98787,-80.17477,FL,011,6333,America/New_York,4168138,medium
4168139,Pembroke Pines,26.00315,-80.22394,FL,011,166611,America/New_York,4168139,major
4168228,Pensacola,30.42131,-87.21691,FL,033,53724,America/Chicago,4168228,large
4168244,Perry,30.11766,-83.58274,FL,123,7055,America/New_York,4168244,medium
4168418,Pine Castle,28.47195,-81.36785,FL,095,10805,America/New_York,4168418,medium
4168459,Pine Hills,28.55778,-81.4534,FL,095,60076,America/New_York,4168459,large
4168506,Pine Island Ridge,26.09481,-80.27394,FL,011,5218,America/New_York,4168506,medium
4168563,Pine Ridge,28.93831,-82.47343,FL,017,9598,America/New_York,4168563,medium
4168590,Pinecrest,25.66705,-80.30811,FL,086,19452,America/New_York,4168590,medium
4168630,Pinellas Park,27.8428,-82.69954,FL,103,51617,America/New_York,4168630,large
4168659,Pinewood,25.86898,-80.21699,FL,086,16520,America/New_York,4168659,medium
4168773,Plant City,28.01888,-82.11469,FL,057,37406,America/New_York,4168773,large
4168782,Plantation,26.13421,-80.23184,FL,011,92560,America/New_York,4168782,large
4168930,Poinciana,28.14029,-81.45841,FL,097,53193,America/New_York,4168930,large
4169014,Pompano Beach,26.23786,-80.12477,FL,011,107762,America/New_York,4169014,major
4169018,Pompano Beach Highlands,26.28286,-80.10699,FL,011,7192,America/New_York,4169018,medium
4169060,Ponte Vedra Beach,30.23969,-81.38564,FL,109,35400,America/New_York,4169060,large
4169130,Port Charlotte,26.97617,-82.09064,FL,015,54392,America/New_York,4169130,large
4169156,Port Orange,29.13832,-80.99561,FL,127,59866,America/New_York,4169156,large
4169170,Port Saint John,28.47695,-80.78867,FL,009,12267,America/New_York,4169170,medium
4169171,Port Saint Lucie,27.29393,-80.35033,FL,111,164603,America/New_York,4169171,major
4169176,Port Salerno,27.14422,-80.2006,FL,085,10091,America/New_York,4169176,medium
4169345,Princeton,25.53844,-80.40894,FL,086,39308,America/New_York,4169345,large
4169378,Progress Village,27.9003,-82.36454,FL,057,5392,America/New_York,4169378,medium
4169452,Punta Gorda,26.92978,-82.04537,FL,015,18150,America/New_York,4169452,medium
4169455,Punta Gorda Isles,26.91756,-82.07842,FL,015,18306,America/New_York,4169455,medium
4169510,Quincy,30.58714,-84.58325,FL,039,7830,America/New_York,4169510,medium
4170000,Richmond Heights,25.63149,-80.36894,FL,086,8541,America/New_York,4170000,medium
